MsgID.LOCAL_VELOCITY,1525206422.5817542,-6.2800000,-6.2600000,0.0100000
MsgID.LOCAL_POSITION,1525206422.5820320,-72.6799469,-72.5798187,-5.0021625
MsgID.LOCAL_VELOCITY,1525206422.5820320,-6.2866273,-6.2679381,0.0188095
MsgID.GLOBAL_POSITION,1525206422.8314071,-122.3982870,37.7918113,5.0120000
MsgID.LOCAL_VELOCITY,1525206422.8314071,-6.2700000,-6.2600000,0.1200000
MsgID.LOCAL_POSITION,1525206422.8315609,-74.3501434,-74.1123962,-5.0128803
MsgID.LOCAL_VELOCITY,1525206422.8315609,-6.2704883,-6.2618532,0.1225045
MsgID.GLOBAL_POSITION,1525206423.0815711,-122.3983034,37.7917993,5.0060000
MsgID.LOCAL_VELOCITY,1525206423.0815711,-6.2600000,-6.2600000,0.1800000
MsgID.LOCAL_POSITION,1525206423.0818350,-75.6808014,-75.5683594,-5.0062222
MsgID.LOCAL_VELOCITY,1525206423.0818350,-6.2657199,-6.2615833,0.1842261
MsgID.GLOBAL_POSITION,1525206423.3318541,-122.3983236,37.7917848,4.9900000
MsgID.LOCAL_VELOCITY,1525206423.3318541,-6.2900000,-6.2800000,0.0800000
MsgID.LOCAL_POSITION,1525206423.3320200,-77.2947006,-77.3612289,-4.9908433
MsgID.LOCAL_VELOCITY,1525206423.3320200,-6.2928038,-6.2864370,0.0821953
MsgID.STATE,1525206423.5737269,True,True
MsgID.GLOBAL_HOME,1525206423.5740900,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1525206423.5825438,-122.3983419,37.7917717,4.9930000
MsgID.LOCAL_VELOCITY,1525206423.5825438,-6.3000000,-6.2900000,0.0300000
MsgID.LOCAL_POSITION,1525206423.5827670,-78.7441406,-78.9886780,-4.9935508
MsgID.LOCAL_VELOCITY,1525206423.5827670,-6.3002639,-6.2917314,0.0331709
MsgID.GLOBAL_POSITION,1525206423.8321640,-122.3983592,37.7917574,4.9800000
MsgID.LOCAL_VELOCITY,1525206423.8321640,-6.2900000,-6.2800000,0.0000000
MsgID.LOCAL_POSITION,1525206423.8323410,-80.3399658,-80.5297241,-4.9807563
MsgID.LOCAL_VELOCITY,1525206423.8323410,-6.2992444,-6.2859840,0.0093798
MsgID.LOCAL_POSITION,1525206424.0830450,-81.8666458,-82.1267700,-4.9706702
MsgID.LOCAL_VELOCITY,1525206424.0830450,-6.3130565,-6.2948356,-0.0833461
MsgID.GLOBAL_POSITION,1525206424.0833440,-122.3983772,37.7917436,4.9700000
MsgID.LOCAL_VELOCITY,1525206424.0833440,-6.3100000,-6.2900000,-0.0800000
MsgID.LOCAL_POSITION,1525206424.3329642,-83.6752319,-83.6848679,-4.9735260
MsgID.LOCAL_VELOCITY,1525206424.3329642,-6.3172221,-6.2971187,-0.1762015
MsgID.GLOBAL_POSITION,1525206424.3332071,-122.3983947,37.7917273,4.9730000
MsgID.LOCAL_VELOCITY,1525206424.3332071,-6.3100000,-6.2900000,-0.1700000
MsgID.STATE,1525206424.5751441,True,True
MsgID.GLOBAL_HOME,1525206424.5753741,-122.3974533,37.7924804,0.0000000
MsgID.LOCAL_POSITION,1525206424.5838258,-85.1129456,-85.1191177,-4.9786110
MsgID.LOCAL_VELOCITY,1525206424.5838258,-6.3030596,-6.2854905,-0.1514059
MsgID.GLOBAL_POSITION,1525206424.5841210,-122.3984108,37.7917144,4.9780000
MsgID.LOCAL_VELOCITY,1525206424.5841210,-6.3000000,-6.2800000,-0.1500000
MsgID.LOCAL_POSITION,1525206424.8338780,-86.7864304,-86.7399216,-4.9815497
MsgID.LOCAL_VELOCITY,1525206424.8338780,-6.2886448,-6.2776346,-0.0907101
MsgID.GLOBAL_POSITION,1525206424.8341210,-122.3984291,37.7916993,4.9810000
MsgID.LOCAL_VELOCITY,1525206424.8341210,-6.2800000,-6.2700000,-0.0900000
MsgID.GLOBAL_POSITION,1525206425.0843258,-122.3984455,37.7916859,4.9810000
MsgID.LOCAL_VELOCITY,1525206425.0843258,-6.2800000,-6.2700000,-0.0800000
MsgID.LOCAL_POSITION,1525206425.0845718,-88.2806320,-88.2035446,-4.9813204
MsgID.LOCAL_VELOCITY,1525206425.0845718,-6.2884760,-6.2751698,-0.0820367
MsgID.GLOBAL_POSITION,1525206425.3342609,-122.3984664,37.7916713,4.9900000
MsgID.LOCAL_VELOCITY,1525206425.3342609,-6.2900000,-6.2800000,-0.1500000
MsgID.LOCAL_POSITION,1525206425.3344159,-89.9070435,-90.0601959,-4.9909325
MsgID.LOCAL_VELOCITY,1525206425.3344159,-6.2970076,-6.2872772,-0.1581776
MsgID.STATE,1525206425.5753169,True,True
MsgID.GLOBAL_HOME,1525206425.5755332,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1525206425.5840211,-122.3984832,37.7916590,4.9980000
MsgID.LOCAL_VELOCITY,1525206425.5840211,-6.2600000,-6.2500000,0.0300000
MsgID.LOCAL_POSITION,1525206425.5842371,-91.2671356,-91.5532684,-4.9989147
MsgID.LOCAL_VELOCITY,1525206425.5842371,-6.2658300,-6.2571621,0.0346558
MsgID.GLOBAL_POSITION,1525206425.8343301,-122.3984995,37.7916427,5.0050000
MsgID.LOCAL_VELOCITY,1525206425.8343301,-6.2700000,-6.2600000,0.0200000
MsgID.LOCAL_POSITION,1525206425.8344920,-93.0824966,-92.9948120,-5.0054116
MsgID.LOCAL_VELOCITY,1525206425.8344920,-6.2770867,-6.2670164,0.0251537
MsgID.LOCAL_POSITION,1525206426.0831130,-94.4949875,-94.4575577,-5.0044003
MsgID.LOCAL_VELOCITY,1525206426.0831130,-6.2662573,-6.2545938,0.1245178
MsgID.GLOBAL_POSITION,1525206426.0834830,-122.3985159,37.7916300,5.0040000
MsgID.LOCAL_VELOCITY,1525206426.0834830,-6.2600000,-6.2500000,0.1200000
MsgID.LOCAL_POSITION,1525206426.3330560,-96.1511688,-96.3012543,-5.0020580
MsgID.LOCAL_VELOCITY,1525206426.3330560,-6.2851214,-6.2733226,0.0929222
MsgID.GLOBAL_POSITION,1525206426.3332701,-122.3985366,37.7916151,5.0020000
MsgID.LOCAL_VELOCITY,1525206426.3332701,-6.2800000,-6.2700000,0.0900000
MsgID.STATE,1525206426.5751090,True,True
MsgID.GLOBAL_HOME,1525206426.5753942,-122.3974533,37.7924804,0.0000000
MsgID.LOCAL_POSITION,1525206426.5839381,-97.7973709,-97.8336563,-5.0103178
MsgID.LOCAL_VELOCITY,1525206426.5839381,-6.2778711,-6.2645307,0.1630285
MsgID.GLOBAL_POSITION,1525206426.5842850,-122.3985539,37.7916002,5.0100000
MsgID.LOCAL_VELOCITY,1525206426.5842850,-6.2700000,-6.2600000,0.1600000
MsgID.LOCAL_POSITION,1525206426.8338890,-99.5080185,-99.2759476,-5.0038104
MsgID.LOCAL_VELOCITY,1525206426.8338890,-6.2898612,-6.2736521,0.1183535
MsgID.GLOBAL_POSITION,1525206426.8341188,-122.3985701,37.7915848,5.0030000
MsgID.LOCAL_VELOCITY,1525206426.8341188,-6.2800000,-6.2700000,0.1100000
MsgID.GLOBAL_POSITION,1525206427.0841401,-122.3985872,37.7915720,5.0040000
MsgID.LOCAL_VELOCITY,1525206427.0841401,-6.2800000,-6.2700000,0.1300000
MsgID.LOCAL_POSITION,1525206427.0844531,-100.9323807,-100.7955399,-5.0045834
MsgID.LOCAL_VELOCITY,1525206427.0844531,-6.2846813,-6.2781940,0.1359486
MsgID.GLOBAL_POSITION,1525206427.3340631,-122.3986079,37.7915589,4.9980000
MsgID.LOCAL_VELOCITY,1525206427.3340631,-6.2800000,-6.2800000,0.1200000
MsgID.LOCAL_POSITION,1525206427.3342509,-102.3856888,-102.6391525,-4.9983339
MsgID.LOCAL_VELOCITY,1525206427.3342509,-6.2832317,-6.2832985,0.1240836
MsgID.STATE,1525206427.5736792,True,True
MsgID.GLOBAL_HOME,1525206427.5739191,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1525206427.5844531,-122.3986229,37.7915447,4.9840000
MsgID.LOCAL_VELOCITY,1525206427.5844531,-6.2900000,-6.2800000,0.0500000
MsgID.LOCAL_POSITION,1525206427.5846720,-103.9653091,-103.9674530,-4.9845519
MsgID.LOCAL_VELOCITY,1525206427.5846720,-6.2970047,-6.2865381,0.0573727
MsgID.GLOBAL_POSITION,1525206427.8342400,-122.3986432,37.7915285,4.9820000
MsgID.LOCAL_VELOCITY,1525206427.8342400,-6.2900000,-6.2900000,-0.0100000
MsgID.LOCAL_POSITION,1525206427.8344440,-105.7676620,-105.7712784,-4.9820514
MsgID.LOCAL_VELOCITY,1525206427.8344440,-6.2997308,-6.2909627,-0.0132550
MsgID.GLOBAL_POSITION,1525206428.0842390,-122.3986583,37.7915169,4.9890000
MsgID.LOCAL_VELOCITY,1525206428.0842390,-6.3000000,-6.2900000,-0.0800000
MsgID.LOCAL_POSITION,1525206428.0844531,-107.0622559,-107.1177444,-4.9899588
MsgID.LOCAL_VELOCITY,1525206428.0844531,-6.3024225,-6.2959394,-0.0813978
MsgID.GLOBAL_POSITION,1525206428.3341551,-122.3986762,37.7915017,4.9860000
MsgID.LOCAL_VELOCITY,1525206428.3341551,-6.3000000,-6.2900000,-0.1100000
MsgID.LOCAL_POSITION,1525206428.3343370,-108.7453537,-108.7018585,-4.9868779
MsgID.LOCAL_VELOCITY,1525206428.3343370,-6.3002934,-6.2919278,-0.1136883
MsgID.STATE,1525206428.5737541,True,True
MsgID.GLOBAL_HOME,1525206428.5739892,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1525206428.5845461,-122.3986953,37.7914883,4.9790000
MsgID.LOCAL_VELOCITY,1525206428.5845461,-6.2900000,-6.2800000,-0.1100000
MsgID.LOCAL_POSITION,1525206428.5847611,-110.2336273,-110.4030762,-4.9799380
MsgID.LOCAL_VELOCITY,1525206428.5847611,-6.2943282,-6.2883625,-0.1156339
MsgID.GLOBAL_POSITION,1525206428.8353601,-122.3987142,37.7914719,4.9740000
MsgID.LOCAL_VELOCITY,1525206428.8353601,-6.2900000,-6.2800000,-0.1400000
MsgID.LOCAL_POSITION,1525206428.8355401,-112.0603790,-112.0806732,-4.9742970
MsgID.LOCAL_VELOCITY,1525206428.8355401,-6.2976103,-6.2849097,-0.1430276
MsgID.GLOBAL_POSITION,1525206429.0858700,-122.3987290,37.7914581,4.9770000
MsgID.LOCAL_VELOCITY,1525206429.0858700,-6.2900000,-6.2700000,-0.1400000
MsgID.LOCAL_POSITION,1525206429.0862370,-113.5861511,-113.4010620,-4.9775252
MsgID.LOCAL_VELOCITY,1525206429.0862370,-6.2979565,-6.2753015,-0.1464558
MsgID.GLOBAL_POSITION,1525206429.3357921,-122.3987488,37.7914442,4.9820000
MsgID.LOCAL_VELOCITY,1525206429.3357921,-6.2900000,-6.2700000,-0.1300000
MsgID.LOCAL_POSITION,1525206429.3360500,-115.1306000,-115.1573868,-4.9825335
MsgID.LOCAL_VELOCITY,1525206429.3360500,-6.2900109,-6.2790604,-0.1313377
MsgID.STATE,1525206429.5758181,True,True
MsgID.GLOBAL_HOME,1525206429.5760310,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1525206429.5844841,-122.3987646,37.7914314,4.9950000
MsgID.LOCAL_VELOCITY,1525206429.5844841,-6.2800000,-6.2700000,-0.1000000
MsgID.LOCAL_POSITION,1525206429.5847208,-116.5575104,-116.5610886,-4.9954457
MsgID.LOCAL_VELOCITY,1525206429.5847208,-6.2851634,-6.2791162,-0.1075517
MsgID.GLOBAL_POSITION,1525206429.8344908,-122.3987848,37.7914163,5.0050000
MsgID.LOCAL_VELOCITY,1525206429.8344908,-6.2800000,-6.2700000,-0.0500000
MsgID.LOCAL_POSITION,1525206429.8346822,-118.2338638,-118.3597412,-5.0054379
MsgID.LOCAL_VELOCITY,1525206429.8346822,-6.2815747,-6.2739773,-0.0535450
MsgID.GLOBAL_POSITION,1525206430.0843930,-122.3988006,37.7914026,5.0050000
MsgID.LOCAL_VELOCITY,1525206430.0843930,-6.2700000,-6.2600000,0.0600000
MsgID.LOCAL_POSITION,1525206430.0846059,-119.7616348,-119.7633209,-5.0053892
MsgID.LOCAL_VELOCITY,1525206430.0846059,-6.2706580,-6.2638836,0.0607937
MsgID.GLOBAL_POSITION,1525206430.3366520,-122.3988185,37.7913864,5.0160000
MsgID.LOCAL_VELOCITY,1525206430.3366520,-6.2700000,-6.2700000,0.0800000
MsgID.LOCAL_POSITION,1525206430.3368671,-121.5535736,-121.3513336,-5.0169601
MsgID.LOCAL_VELOCITY,1525206430.3368671,-6.2748442,-6.2734056,0.0820133
MsgID.STATE,1525206430.5760419,True,True
MsgID.GLOBAL_HOME,1525206430.5762870,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1525206430.5847270,-122.3988349,37.7913736,5.0110000
MsgID.LOCAL_VELOCITY,1525206430.5847270,-6.2500000,-6.2600000,0.2100000
MsgID.LOCAL_POSITION,1525206430.5850370,-122.9777222,-122.8158340,-5.0115757
MsgID.LOCAL_VELOCITY,1525206430.5850370,-6.2524309,-6.2610617,0.2178382
MsgID.GLOBAL_POSITION,1525206430.8348401,-122.3988542,37.7913592,5.0030000
MsgID.LOCAL_VELOCITY,1525206430.8348401,-6.2800000,-6.2800000,0.1200000
MsgID.LOCAL_POSITION,1525206430.8350022,-124.5778809,-124.5255203,-5.0031509
MsgID.LOCAL_VELOCITY,1525206430.8350022,-6.2818537,-6.2865119,0.1236786
MsgID.GLOBAL_POSITION,1525206431.0855410,-122.3988691,37.7913462,5.0110000
MsgID.LOCAL_VELOCITY,1525206431.0855410,-6.2900000,-6.2800000,0.0800000
MsgID.LOCAL_POSITION,1525206431.0858481,-126.0270309,-125.8552856,-5.0116482
MsgID.LOCAL_VELOCITY,1525206431.0858481,-6.2920017,-6.2888680,0.0862766
MsgID.GLOBAL_POSITION,1525206431.3367000,-122.3988871,37.7913314,5.0100000
MsgID.LOCAL_VELOCITY,1525206431.3367000,-6.2700000,-6.2700000,0.1200000
MsgID.LOCAL_POSITION,1525206431.3368700,-127.6684723,-127.4508133,-5.0109825
MsgID.LOCAL_VELOCITY,1525206431.3368700,-6.2744775,-6.2782345,0.1219123
MsgID.STATE,1525206431.5744190,True,True
MsgID.GLOBAL_HOME,1525206431.5746481,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1525206431.5852249,-122.3989042,37.7913171,4.9960000
MsgID.LOCAL_VELOCITY,1525206431.5852249,-6.2800000,-6.2900000,0.0200000
MsgID.LOCAL_POSITION,1525206431.5855072,-129.2590637,-128.9685974,-4.9961028
MsgID.LOCAL_VELOCITY,1525206431.5855072,-6.2845130,-6.2954345,0.0247216
MsgID.GLOBAL_POSITION,1525206431.8353570,-122.3989242,37.7913029,4.9880000
MsgID.LOCAL_VELOCITY,1525206431.8353570,-6.2800000,-6.2900000,-0.0200000
MsgID.LOCAL_POSITION,1525206431.8355751,-130.8327484,-130.7471619,-4.9882188
MsgID.LOCAL_VELOCITY,1525206431.8355751,-6.2827415,-6.2965727,-0.0212460
MsgID.GLOBAL_POSITION,1525206432.0865641,-122.3989403,37.7912901,4.9720000
MsgID.LOCAL_VELOCITY,1525206432.0865641,-6.2900000,-6.3000000,-0.1000000
MsgID.LOCAL_POSITION,1525206432.0868599,-132.2559814,-132.1805878,-4.9721260
MsgID.LOCAL_VELOCITY,1525206432.0868599,-6.2963901,-6.3006349,-0.1069893
MsgID.LOCAL_POSITION,1525206432.3359010,-133.9373627,-133.7644653,-4.9821415
MsgID.LOCAL_VELOCITY,1525206432.3359010,-6.3095617,-6.3043780,-0.2206696
MsgID.GLOBAL_POSITION,1525206432.3362229,-122.3989581,37.7912750,4.9820000
MsgID.LOCAL_VELOCITY,1525206432.3362229,-6.3000000,-6.3000000,-0.2200000
MsgID.STATE,1525206432.5756171,True,True
MsgID.GLOBAL_HOME,1525206432.5759280,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1525206432.5864220,-122.3989749,37.7912610,4.9910000
MsgID.LOCAL_VELOCITY,1525206432.5864220,-6.2800000,-6.2800000,-0.1500000
MsgID.LOCAL_POSITION,1525206432.5867798,-135.4918518,-135.2530518,-4.9911819
MsgID.LOCAL_VELOCITY,1525206432.5867798,-6.2895503,-6.2854104,-0.1508882
MsgID.GLOBAL_POSITION,1525206432.8362701,-122.3989961,37.7912450,4.9980000
MsgID.LOCAL_VELOCITY,1525206432.8362701,-6.2700000,-6.2700000,-0.0400000
MsgID.LOCAL_POSITION,1525206432.8364921,-137.2648468,-137.1424103,-4.9984131
MsgID.LOCAL_VELOCITY,1525206432.8364921,-6.2703009,-6.2721133,-0.0473120
MsgID.GLOBAL_POSITION,1525206433.0867641,-122.3990132,37.7912326,4.9920000
MsgID.LOCAL_VELOCITY,1525206433.0867641,-6.2700000,-6.2700000,-0.0200000
MsgID.LOCAL_POSITION,1525206433.0870559,-138.6429291,-138.6606598,-4.9928236
MsgID.LOCAL_VELOCITY,1525206433.0870559,-6.2718287,-6.2748666,-0.0266043
MsgID.GLOBAL_POSITION,1525206433.3371091,-122.3990302,37.7912181,5.0100000
MsgID.LOCAL_VELOCITY,1525206433.3371091,-6.2700000,-6.2700000,0.0000000
MsgID.LOCAL_POSITION,1525206433.3373902,-140.2532806,-140.1719818,-5.0106874
MsgID.LOCAL_VELOCITY,1525206433.3373902,-6.2720881,-6.2746439,0.0086921
MsgID.STATE,1525206433.5750341,True,True
MsgID.GLOBAL_HOME,1525206433.5752871,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1525206433.5859430,-122.3990457,37.7912057,5.0160000
MsgID.LOCAL_VELOCITY,1525206433.5859430,-6.2500000,-6.2500000,0.1300000
MsgID.LOCAL_POSITION,1525206433.5862589,-141.6346436,-141.5473175,-5.0165858
MsgID.LOCAL_VELOCITY,1525206433.5862589,-6.2586002,-6.2588263,0.1311875
MsgID.GLOBAL_POSITION,1525206433.8360460,-122.3990665,37.7911904,5.0150000
MsgID.LOCAL_VELOCITY,1525206433.8360460,-6.2600000,-6.2600000,0.1600000
MsgID.LOCAL_POSITION,1525206433.8362229,-143.3304596,-143.3993073,-5.0157228
MsgID.LOCAL_VELOCITY,1525206433.8362229,-6.2680306,-6.2653761,0.1656880
MsgID.GLOBAL_POSITION,1525206434.0879519,-122.3990822,37.7911772,5.0170000
MsgID.LOCAL_VELOCITY,1525206434.0879519,-6.2700000,-6.2600000,0.1800000
MsgID.LOCAL_POSITION,1525206434.0882881,-144.8068695,-144.7926483,-5.0172381
MsgID.LOCAL_VELOCITY,1525206434.0882881,-6.2738571,-6.2676759,0.1894097
MsgID.GLOBAL_POSITION,1525206434.3363981,-122.3991026,37.7911621,5.0160000
MsgID.LOCAL_VELOCITY,1525206434.3363981,-6.2800000,-6.2700000,0.1700000
MsgID.LOCAL_POSITION,1525206434.3365760,-146.4822693,-146.6038513,-5.0168080
MsgID.LOCAL_VELOCITY,1525206434.3365760,-6.2832060,-6.2737513,0.1789966
MsgID.STATE,1525206434.5748019,True,True
MsgID.GLOBAL_HOME,1525206434.5750349,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1525206434.5876980,-122.3991194,37.7911488,5.0100000
MsgID.LOCAL_VELOCITY,1525206434.5876980,-6.2900000,-6.2700000,0.1600000
MsgID.LOCAL_POSITION,1525206434.5879948,-147.9565735,-148.1010284,-5.0099897
MsgID.LOCAL_VELOCITY,1525206434.5879948,-6.2934861,-6.2773018,0.1667462
MsgID.GLOBAL_POSITION,1525206434.8363671,-122.3991353,37.7911337,4.9960000
MsgID.LOCAL_VELOCITY,1525206434.8363671,-6.3000000,-6.2800000,0.1000000
MsgID.LOCAL_POSITION,1525206434.8365800,-149.6405182,-149.5102692,-4.9968443
MsgID.LOCAL_VELOCITY,1525206434.8365800,-6.3057408,-6.2843347,0.1011944
MsgID.GLOBAL_POSITION,1525206435.0875158,-122.3991525,37.7911191,4.9890000
MsgID.LOCAL_VELOCITY,1525206435.0875158,-6.3000000,-6.2900000,0.0500000
MsgID.LOCAL_POSITION,1525206435.0877991,-151.2546997,-151.0474548,-4.9896636
MsgID.LOCAL_VELOCITY,1525206435.0877991,-6.3031964,-6.2929831,0.0557770
MsgID.GLOBAL_POSITION,1525206435.3372102,-122.3991731,37.7911049,4.9840000
MsgID.LOCAL_VELOCITY,1525206435.3372102,-6.3000000,-6.3000000,-0.0600000
MsgID.LOCAL_POSITION,1525206435.3373709,-152.8297272,-152.8753967,-4.9841409
MsgID.LOCAL_VELOCITY,1525206435.3373709,-6.3063936,-6.3098769,-0.0698556
MsgID.STATE,1525206435.5751669,True,True
MsgID.GLOBAL_HOME,1525206435.5754051,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1525206435.5882239,-122.3991883,37.7910930,4.9800000
MsgID.LOCAL_VELOCITY,1525206435.5882239,-6.3000000,-6.2900000,-0.1000000
MsgID.LOCAL_POSITION,1525206435.5885150,-154.1587067,-154.2247314,-4.9800501
MsgID.LOCAL_VELOCITY,1525206435.5885150,-6.3048620,-6.2980089,-0.1041481
MsgID.GLOBAL_POSITION,1525206435.8383100,-122.3992088,37.7910776,4.9760000
MsgID.LOCAL_VELOCITY,1525206435.8383100,-6.3000000,-6.2800000,-0.1200000
MsgID.LOCAL_POSITION,1525206435.8385201,-155.8724213,-156.0486450,-4.9764981
MsgID.LOCAL_VELOCITY,1525206435.8385201,-6.3013992,-6.2867913,-0.1270864
MsgID.GLOBAL_POSITION,1525206436.0875299,-122.3992255,37.7910644,4.9760000
MsgID.LOCAL_VELOCITY,1525206436.0875299,-6.3000000,-6.2900000,-0.1800000
MsgID.LOCAL_POSITION,1525206436.0878410,-157.3339386,-157.5337677,-4.9769664
MsgID.LOCAL_VELOCITY,1525206436.0878410,-6.3098841,-6.2902513,-0.1839103
MsgID.GLOBAL_POSITION,1525206436.3373151,-122.3992418,37.7910509,4.9880000
MsgID.LOCAL_VELOCITY,1525206436.3373151,-6.2900000,-6.2700000,-0.1100000
MsgID.LOCAL_POSITION,1525206436.3375459,-158.8418732,-158.9876709,-4.9881649
MsgID.LOCAL_VELOCITY,1525206436.3375459,-6.2988033,-6.2714167,-0.1132224
MsgID.STATE,1525206436.5748899,True,True
MsgID.GLOBAL_HOME,1525206436.5751340,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1525206436.5873652,-122.3992597,37.7910344,5.0010000
MsgID.LOCAL_VELOCITY,1525206436.5873652,-6.2800000,-6.2600000,-0.0800000
MsgID.LOCAL_POSITION,1525206436.5875709,-160.6732941,-160.5700226,-5.0014577
MsgID.LOCAL_VELOCITY,1525206436.5875709,-6.2897558,-6.2614913,-0.0800996
MsgID.GLOBAL_POSITION,1525206436.8375459,-122.3992784,37.7910207,5.0070000
MsgID.LOCAL_VELOCITY,1525206436.8375459,-6.2600000,-6.2500000,0.0600000
MsgID.LOCAL_POSITION,1525206436.8377879,-162.1904449,-162.2364502,-5.0079417
MsgID.LOCAL_VELOCITY,1525206436.8377879,-6.2652345,-6.2508855,0.0603502
MsgID.GLOBAL_POSITION,1525206437.0875621,-122.3992957,37.7910064,5.0050000
MsgID.LOCAL_VELOCITY,1525206437.0875621,-6.2800000,-6.2600000,0.0600000
MsgID.LOCAL_POSITION,1525206437.0878432,-163.7787628,-163.7705383,-5.0055842
MsgID.LOCAL_VELOCITY,1525206437.0878432,-6.2823877,-6.2632537,0.0619094
MsgID.GLOBAL_POSITION,1525206437.3377988,-122.3993111,37.7909925,5.0180000
MsgID.LOCAL_VELOCITY,1525206437.3377988,-6.2700000,-6.2500000,0.1000000
MsgID.LOCAL_POSITION,1525206437.3380361,-165.3189850,-165.1422729,-5.0181231
MsgID.LOCAL_VELOCITY,1525206437.3380361,-6.2798615,-6.2596312,0.1072591
MsgID.STATE,1525206437.5755699,True,True
MsgID.GLOBAL_HOME,1525206437.5758002,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1525206437.5882308,-122.3993316,37.7909781,5.0160000
MsgID.LOCAL_VELOCITY,1525206437.5882308,-6.2600000,-6.2600000,0.1800000
MsgID.LOCAL_POSITION,1525206437.5884640,-166.9185791,-166.9621735,-5.0162802
MsgID.LOCAL_VELOCITY,1525206437.5884640,-6.2644053,-6.2621355,0.1843605
MsgID.GLOBAL_POSITION,1525206437.8379269,-122.3993482,37.7909644,5.0030000
MsgID.LOCAL_VELOCITY,1525206437.8379269,-6.2700000,-6.2700000,0.1300000
MsgID.LOCAL_POSITION,1525206437.8381729,-168.4450684,-168.4414825,-5.0034866
MsgID.LOCAL_VELOCITY,1525206437.8381729,-6.2795134,-6.2760177,0.1310055
MsgID.GLOBAL_POSITION,1525206438.0877120,-122.3993656,37.7909497,5.0050000
MsgID.LOCAL_VELOCITY,1525206438.0877120,-6.3000000,-6.2900000,0.0200000
MsgID.LOCAL_POSITION,1525206438.0879219,-170.0838928,-169.9886780,-5.0052905
MsgID.LOCAL_VELOCITY,1525206438.0879219,-6.3019938,-6.2931204,0.0220247
MsgID.GLOBAL_POSITION,1525206438.3382640,-122.3993835,37.7909354,4.9970000
MsgID.LOCAL_VELOCITY,1525206438.3382640,-6.2800000,-6.2800000,0.0500000
MsgID.LOCAL_POSITION,1525206438.3385060,-171.6631622,-171.5810394,-4.9975047
MsgID.LOCAL_VELOCITY,1525206438.3385060,-6.2850108,-6.2841005,0.0597533
MsgID.STATE,1525206438.5763662,True,True
MsgID.GLOBAL_HOME,1525206438.5765851,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1525206438.5892279,-122.3994020,37.7909215,4.9780000
MsgID.LOCAL_VELOCITY,1525206438.5892279,-6.3000000,-6.3000000,-0.0800000
MsgID.LOCAL_POSITION,1525206438.5894599,-173.2088318,-173.2171173,-4.9782052
MsgID.LOCAL_VELOCITY,1525206438.5894599,-6.3046365,-6.3041873,-0.0876890
MsgID.GLOBAL_POSITION,1525206438.8394690,-122.3994182,37.7909069,4.9800000
MsgID.LOCAL_VELOCITY,1525206438.8394690,-6.3000000,-6.2900000,-0.1200000
MsgID.LOCAL_POSITION,1525206438.8397069,-174.8381195,-174.6685181,-4.9806309
MsgID.LOCAL_VELOCITY,1525206438.8397069,-6.3002863,-6.2966876,-0.1209926
MsgID.GLOBAL_POSITION,1525206439.0899122,-122.3994350,37.7908918,4.9810000
MsgID.LOCAL_VELOCITY,1525206439.0899122,-6.2800000,-6.2900000,-0.1400000
MsgID.LOCAL_POSITION,1525206439.0901790,-176.5076599,-176.1503601,-4.9819403
MsgID.LOCAL_VELOCITY,1525206439.0901790,-6.2865272,-6.2991204,-0.1446852
MsgID.GLOBAL_POSITION,1525206439.3383451,-122.3994542,37.7908780,4.9850000
MsgID.LOCAL_VELOCITY,1525206439.3383451,-6.2600000,-6.3000000,-0.1000000
MsgID.LOCAL_POSITION,1525206439.3385940,-178.0475769,-177.8607635,-4.9859128
MsgID.LOCAL_VELOCITY,1525206439.3385940,-6.2609673,-6.3040123,-0.1035154
MsgID.STATE,1525206439.5764470,True,True
MsgID.GLOBAL_HOME,1525206439.5766568,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1525206439.5890040,-122.3994705,37.7908656,4.9820000
MsgID.LOCAL_VELOCITY,1525206439.5890040,-6.2600000,-6.3100000,-0.1400000
MsgID.LOCAL_POSITION,1525206439.5891881,-179.4224091,-179.3114319,-4.9822264
MsgID.LOCAL_VELOCITY,1525206439.5891881,-6.2651381,-6.3114557,-0.1409941
MsgID.GLOBAL_POSITION,1525206439.8391349,-122.3994896,37.7908526,4.9930000
MsgID.LOCAL_VELOCITY,1525206439.8391349,-6.2700000,-6.2900000,-0.1000000
